"都道府県名","市区町村名","大字・丁目名","小字・通称名","街区符号・地番","座標系番号","Ｘ座標","Ｙ座標","緯度","経度","住居表示フラグ","代表フラグ","更新前履歴フラグ","更新後履歴フラグ"
"東京都","調布市","深大寺元町三丁目","","14","9","-37102.9","-25906.5","35.665234","139.547182","1","1","0","0"
"東京都","調布市","深大寺元町三丁目","","13","9","-37144.3","-25916.1","35.664860","139.547078","1","1","0","0"
"東京都","調布市","深大寺元町三丁目","","15","9","-37130.6","-25962.7","35.664982","139.546562","1","1","0","0"
"東京都","調布市","深大寺元町三丁目","","16","9","-37114.4","-26004.1","35.665127","139.546104","1","1","0","0"
"東京都","調布市","深大寺元町三丁目","","16","9","-37084.6","-25961.5","35.665397","139.546574","1","0","0","0"
"東京都","調布市","深大寺元町三丁目","","17","9","-37065.1","-26008.1","35.665571","139.546059","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","8","9","-37369.7","-26005.0","35.662826","139.546103","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","9","9","-37392.7","-25984.2","35.662619","139.546334","1","0","0","0"
"東京都","調布市","深大寺元町一丁目","","7","9","-37362.2","-26058.2","35.662893","139.545515","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","40","9","-37402.2","-26093.3","35.662531","139.545129","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","41","9","-37422.7","-26042.2","35.662347","139.545694","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","26","9","-37478.4","-26068.4","35.661845","139.545406","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","30","9","-37442.9","-26113.0","35.662163","139.544913","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","27","9","-37540.2","-26105.4","35.661286","139.545000","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","28","9","-37525.1","-26137.7","35.661422","139.544642","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","32","9","-37479.7","-26168.7","35.661830","139.544299","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","29","9","-37464.0","-26086.4","35.661974","139.545206","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","31","9","-37492.6","-26133.8","35.661715","139.544684","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","14","9","-37611.7","-26120.3","35.660641","139.544837","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","26","9","-37491.9","-26049.3","35.661723","139.545617","1","0","0","0"
"東京都","調布市","調布ケ丘四丁目","","27","9","-37556.0","-26088.3","35.661145","139.545189","1","0","0","0"
"東京都","調布市","調布ケ丘四丁目","","25","9","-37497.0","-26031.7","35.661678","139.545812","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","24","9","-37567.1","-26076.5","35.661045","139.545320","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","35","9","-37362.4","-26262.8","35.662885","139.543256","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","36","9","-37367.2","-26235.8","35.662843","139.543553","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","37","9","-37381.5","-26207.5","35.662714","139.543867","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","6","9","-37348.1","-26147.7","35.663017","139.544526","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","37","9","-37388.4","-26193.5","35.662653","139.544022","1","0","0","0"
"東京都","調布市","調布ケ丘四丁目","","39","9","-37380.9","-26144.1","35.662721","139.544566","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","38","9","-37419.8","-26162.7","35.662371","139.544363","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","9","9","-37465.6","-26255.5","35.661955","139.543339","0","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","34","9","-37465.6","-26255.5","35.661955","139.543339","0","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","33","9","-37438.0","-26224.5","35.662204","139.543680","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","32","9","-37466.5","-26196.6","35.661948","139.543990","1","0","0","0"
"東京都","調布市","調布ケ丘四丁目","","10","9","-37519.9","-26192.2","35.661467","139.544040","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","28","9","-37099.8","-26214.7","35.665253","139.543777","1","1","0","0"
"東京都","調布市","富士見町三丁目","","23","9","-37244.3","-26298.8","35.663948","139.542854","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","2","9","-37251.1","-26239.1","35.663889","139.543513","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","1","9","-37296.7","-26253.0","35.663477","139.543361","1","1","0","0"
"東京都","調布市","富士見町三丁目","","19","9","-37328.1","-26391.2","35.663191","139.541836","1","0","0","0"
"東京都","調布市","深大寺元町一丁目","","4","9","-37282.3","-26148.7","35.663609","139.544512","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","1","9","-37307.0","-26203.5","35.663386","139.543909","1","0","0","0"
"東京都","調布市","深大寺元町一丁目","","3","9","-37269.1","-26187.6","35.663728","139.544083","1","1","0","0"
"東京都","調布市","富士見町四丁目","","20","9","-37118.7","-26686.5","35.665070","139.538567","1","0","0","0"
"東京都","調布市","富士見町四丁目","","21","9","-37098.9","-26728.7","35.665248","139.538101","1","0","0","0"
"東京都","調布市","富士見町三丁目","","14","9","-37228.1","-26632.2","35.664085","139.539171","1","1","0","0"
"東京都","調布市","富士見町三丁目","","13","9","-37270.5","-26669.2","35.663702","139.538763","1","0","0","0"
"東京都","調布市","富士見町三丁目","","10","9","-37313.0","-26657.0","35.663320","139.538900","1","0","0","0"
"東京都","調布市","富士見町三丁目","","15","9","-37275.9","-26604.6","35.663656","139.539477","1","1","0","0"
"東京都","調布市","富士見町三丁目","","9","9","-37330.3","-26622.6","35.663165","139.539280","1","0","0","0"
"東京都","調布市","富士見町三丁目","","18","9","-37333.3","-26456.3","35.663142","139.541117","1","0","0","0"
"東京都","調布市","富士見町三丁目","","17","9","-37293.2","-26511.0","35.663502","139.540512","1","0","0","0"
"東京都","調布市","富士見町三丁目","","16","9","-37331.3","-26539.9","35.663158","139.540193","1","1","0","0"
"東京都","調布市","富士見町三丁目","","15","9","-37286.5","-26566.4","35.663561","139.539899","1","0","0","0"
"東京都","調布市","富士見町三丁目","","9","9","-37356.8","-26617.0","35.662926","139.539343","1","0","0","0"
"東京都","調布市","富士見町三丁目","","8","9","-37356.8","-26583.9","35.662927","139.539708","1","1","0","0"
"東京都","調布市","富士見町三丁目","","8","9","-37395.2","-26556.6","35.662582","139.540011","1","0","0","0"
"東京都","調布市","富士見町三丁目","","7","9","-37416.0","-26583.8","35.662393","139.539711","1","1","0","0"
"東京都","調布市","富士見町三丁目","","7","9","-37436.0","-26605.5","35.662212","139.539473","1","0","0","0"
"東京都","調布市","富士見町三丁目","","9","9","-37425.7","-26640.1","35.662304","139.539090","1","0","0","0"
"東京都","調布市","富士見町三丁目","","6","9","-37468.3","-26610.4","35.661921","139.539419","1","1","0","0"
"東京都","調布市","富士見町三丁目","","5","9","-37460.2","-26679.1","35.661992","139.538660","1","1","0","0"
"東京都","調布市","富士見町三丁目","","4","9","-37464.3","-26724.6","35.661954","139.538157","1","1","0","0"
"東京都","調布市","富士見町三丁目","","5","9","-37494.2","-26666.7","35.661686","139.538798","1","0","0","0"
"東京都","調布市","富士見町三丁目","","6","9","-37512.4","-26639.2","35.661523","139.539103","1","0","0","0"
"東京都","調布市","富士見町一丁目","","39","9","-37548.4","-26755.7","35.661196","139.537817","1","0","0","0"
"東京都","調布市","富士見町一丁目","","38","9","-37576.4","-26699.0","35.660945","139.538445","1","1","0","0"
"東京都","調布市","富士見町一丁目","","10","9","-37706.4","-26884.9","35.659767","139.536395","1","1","0","0"
"東京都","調布市","富士見町一丁目","","35","9","-37657.5","-26794.3","35.660210","139.537395","1","1","0","0"
"東京都","調布市","富士見町一丁目","","36","9","-37690.5","-26743.3","35.659915","139.537959","1","1","0","0"
"東京都","調布市","富士見町一丁目","","37","9","-37633.6","-26724.0","35.660428","139.538170","1","1","0","0"
"東京都","調布市","富士見町一丁目","","6","9","-37803.2","-26901.7","35.658894","139.536213","1","1","0","0"
"東京都","調布市","富士見町一丁目","","7","9","-37806.8","-26852.9","35.658864","139.536752","1","1","0","0"
"東京都","調布市","富士見町一丁目","","8","9","-37861.6","-26873.2","35.658369","139.536530","1","1","0","0"
"東京都","調布市","富士見町二丁目","","23","9","-37532.0","-26597.2","35.661347","139.539568","1","1","0","0"
"東京都","調布市","富士見町二丁目","","20","9","-37584.9","-26576.4","35.660871","139.539798","1","0","0","0"
"東京都","調布市","富士見町二丁目","","21","9","-37649.6","-26518.8","35.660290","139.540437","1","1","0","0"
"東京都","調布市","富士見町二丁目","","19","9","-37644.2","-26621.2","35.660335","139.539306","1","1","0","0"
"東京都","調布市","富士見町二丁目","","17","9","-37737.8","-26589.2","35.659492","139.539663","1","0","0","0"
"東京都","調布市","富士見町二丁目","","18","9","-37696.4","-26670.5","35.659863","139.538763","1","1","0","0"
"東京都","調布市","富士見町二丁目","","6","9","-37741.6","-26689.6","35.659456","139.538554","1","1","0","0"
"東京都","調布市","富士見町一丁目","","9","9","-37755.3","-26798.9","35.659329","139.537347","1","1","0","0"
"東京都","調布市","富士見町二丁目","","5","9","-37786.2","-26714.9","35.659053","139.538275","1","1","0","0"
"東京都","調布市","富士見町二丁目","","8","9","-37839.7","-26610.3","35.658573","139.539432","1","0","0","0"
"東京都","調布市","富士見町二丁目","","7","9","-37783.8","-26643.1","35.659077","139.539069","1","1","0","0"
"東京都","調布市","富士見町二丁目","","4","9","-37841.7","-26738.2","35.658551","139.538021","1","1","0","0"
"東京都","調布市","富士見町二丁目","","3","9","-37856.3","-26644.6","35.658423","139.539055","1","1","0","0"
"東京都","調布市","富士見町二丁目","","4","9","-37876.7","-26699.4","35.658238","139.538450","1","0","0","0"
"東京都","調布市","下石原一丁目","","15","9","-38082.6","-26663.5","35.656382","139.538853","1","0","0","0"
"東京都","調布市","下石原一丁目","","59","9","-38280.7","-26754.4","35.654595","139.537856","1","1","0","0"
"東京都","調布市","下石原一丁目","","20","9","-38176.4","-26722.3","35.655536","139.538207","1","1","0","0"
"東京都","調布市","下石原一丁目","","19","9","-38192.1","-26697.2","35.655395","139.538484","1","1","0","0"
"東京都","調布市","下石原一丁目","","23","9","-38147.5","-26796.1","35.655794","139.537391","1","1","0","0"
"東京都","調布市","下石原一丁目","","22","9","-38152.5","-26772.6","35.655750","139.537650","1","1","0","0"
"東京都","調布市","下石原一丁目","","13","9","-38048.9","-26820.6","35.656682","139.537117","1","1","0","0"
"東京都","調布市","下石原一丁目","","26","9","-38111.2","-26861.8","35.656120","139.536664","1","1","0","0"
"東京都","調布市","下石原一丁目","","25","9","-38124.1","-26838.0","35.656004","139.536927","1","1","0","0"
"東京都","調布市","下石原一丁目","","9","9","-37949.2","-26850.1","35.657580","139.536788","1","0","0","0"
"東京都","調布市","下石原一丁目","","11","9","-38006.3","-26885.8","35.657064","139.536395","1","1","0","0"
"東京都","調布市","下石原一丁目","","12","9","-38014.3","-26854.7","35.656993","139.536739","1","1","0","0"
"東京都","調布市","下石原一丁目","","27","9","-38102.7","-26893.2","35.656195","139.536317","1","1","0","0"
"東京都","調布市","下石原一丁目","","50","9","-38206.4","-26938.8","35.655259","139.535817","1","0","0","0"
"東京都","調布市","下石原一丁目","","51","9","-38213.9","-26926.3","35.655192","139.535955","1","1","0","0"
"東京都","調布市","下石原二丁目","","36","9","-38392.1","-27034.3","35.653582","139.534768","1","1","0","0"
"東京都","調布市","下石原二丁目","","37","9","-38326.2","-27012.8","35.654177","139.535004","1","1","0","0"
"東京都","調布市","下石原二丁目","","38","9","-38362.6","-26981.5","35.653850","139.535350","1","1","0","0"
"東京都","調布市","下石原一丁目","","49","9","-38286.3","-26965.4","35.654538","139.535526","1","1","0","0"
"東京都","調布市","下石原二丁目","","35","9","-38441.5","-27011.9","35.653138","139.535017","1","1","0","0"
"東京都","調布市","下石原二丁目","","34","9","-38518.2","-27023.1","35.652447","139.534896","1","1","0","0"
"東京都","調布市","下石原二丁目","","33","9","-38486.2","-27057.9","35.652734","139.534511","1","1","0","0"
"東京都","調布市","下石原二丁目","","42","9","-38416.3","-26935.0","35.653367","139.535866","1","1","0","0"
"東京都","調布市","下石原二丁目","","43","9","-38452.6","-26964.6","35.653040","139.535540","1","1","0","0"
"東京都","調布市","下石原二丁目","","61","9","-38622.3","-26874.6","35.651513","139.536539","1","1","0","0"
"東京都","調布市","下石原二丁目","","60","9","-38584.0","-26839.8","35.651859","139.536923","1","1","0","0"
"東京都","調布市","下石原二丁目","","59","9","-38543.6","-26818.7","35.652224","139.537154","1","1","0","0"
"東京都","調布市","下石原二丁目","","58","9","-38472.9","-26807.4","35.652861","139.537277","1","1","0","0"
"東京都","調布市","下石原一丁目","","62","9","-38415.1","-26729.1","35.653384","139.538140","0","1","0","0"
"東京都","調布市","下石原二丁目","","57","9","-38483.0","-26776.4","35.652770","139.537620","1","1","0","0"
"東京都","調布市","下石原二丁目","","56","9","-38402.2","-26746.3","35.653499","139.537949","1","1","0","0"
"東京都","調布市","下石原二丁目","","55","9","-38389.9","-26780.7","35.653610","139.537569","1","1","0","0"
"東京都","調布市","下石原一丁目","","58","9","-38335.9","-26806.0","35.654095","139.537288","1","1","0","0"
"東京都","調布市","下石原二丁目","","54","9","-38357.1","-26818.5","35.653904","139.537150","1","0","0","0"
"東京都","調布市","下石原一丁目","","53","9","-38299.9","-26885.4","35.654418","139.536410","1","1","0","0"
"東京都","調布市","下石原二丁目","","40","9","-38375.0","-26873.0","35.653741","139.536549","1","1","0","0"
"東京都","調布市","下石原二丁目","","39","9","-38331.1","-26912.0","35.654136","139.536117","1","1","0","0"
"東京都","調布市","下石原二丁目","","41","9","-38376.2","-26925.5","35.653729","139.535970","1","1","0","0"
"東京都","調布市","下石原二丁目","","53","9","-38456.7","-26840.6","35.653006","139.536910","1","1","0","0"
"東京都","調布市","下石原二丁目","","52","9","-38446.5","-26881.4","35.653097","139.536459","1","1","0","0"
"東京都","調布市","下石原二丁目","","49","9","-38556.2","-26876.3","35.652108","139.536519","1","1","0","0"
"東京都","調布市","下石原二丁目","","48","9","-38580.2","-26908.6","35.651891","139.536162","1","1","0","0"
"東京都","調布市","下石原二丁目","","50","9","-38505.5","-26855.7","35.652566","139.536744","1","1","0","0"
"東京都","調布市","下石原二丁目","","44","9","-38483.2","-26946.9","35.652764","139.535737","1","1","0","0"
"東京都","調布市","下石原二丁目","","45","9","-38520.3","-26971.5","35.652429","139.535467","1","1","0","0"
"東京都","調布市","下石原二丁目","","51","9","-38490.4","-26902.6","35.652700","139.536226","1","1","0","0"
"東京都","調布市","下石原二丁目","","47","9","-38557.1","-26941.6","35.652098","139.535797","1","1","0","0"
"東京都","調布市","下石原二丁目","","48","9","-38570.2","-26927.1","35.651981","139.535958","1","0","0","0"
"東京都","調布市","下石原三丁目","","53","9","-38693.3","-27019.2","35.650868","139.534945","1","1","0","0"
"東京都","調布市","下石原三丁目","","54","9","-38664.4","-27052.0","35.651128","139.534582","1","1","0","0"
"東京都","調布市","下石原二丁目","","46","9","-38562.7","-26988.3","35.652046","139.535282","1","1","0","0"
"東京都","調布市","下石原三丁目","","51","9","-38608.3","-27027.3","35.651634","139.534853","1","1","0","0"
"東京都","調布市","下石原三丁目","","52","9","-38625.5","-26996.9","35.651480","139.535189","1","1","0","0"
"東京都","調布市","下石原三丁目","","50","9","-38566.5","-27075.3","35.652009","139.534321","1","1","0","0"
"東京都","調布市","下石原三丁目","","49","9","-38615.9","-27095.4","35.651564","139.534101","1","1","0","0"
"東京都","調布市","下石原三丁目","","57","9","-38661.3","-26954.5","35.651159","139.535659","1","0","0","0"
"東京都","調布市","下石原三丁目","","56","9","-38722.0","-26989.2","35.650611","139.535277","1","1","0","0"
"東京都","調布市","下石原三丁目","","48","9","-38653.7","-27125.3","35.651223","139.533772","1","1","0","0"
"東京都","調布市","下石原三丁目","","47","9","-38714.8","-27166.1","35.650670","139.533324","1","1","0","0"
"東京都","調布市","多摩川一丁目","","45","9","-38860.4","-27302.5","35.649354","139.531822","1","1","0","0"
"東京都","調布市","多摩川一丁目","","46","9","-38799.8","-27293.4","35.649901","139.531921","1","1","0","0"
"東京都","調布市","多摩川一丁目","","47","9","-38829.2","-27253.7","35.649637","139.532360","1","1","0","0"
"東京都","調布市","下石原三丁目","","71","9","-39025.0","-27011.5","35.647879","139.535041","1","1","0","0"
"東京都","調布市","下石原三丁目","","72","9","-39083.7","-27037.3","35.647349","139.534758","1","1","0","0"
"東京都","調布市","多摩川三丁目","","11","9","-39163.7","-27079.6","35.646626","139.534294","1","1","0","0"
"東京都","調布市","多摩川三丁目","","12","9","-39196.7","-27110.1","35.646328","139.533958","1","0","0","0"
"東京都","調布市","多摩川四丁目","","30","9","-39473.2","-27256.5","35.643832","139.532351","1","1","0","0"
"東京都","調布市","多摩川四丁目","","24","9","-39478.7","-27313.0","35.643781","139.531727","1","1","0","0"
"東京都","調布市","多摩川四丁目","","25","9","-39481.1","-27347.0","35.643759","139.531352","1","1","0","0"
"東京都","調布市","多摩川五丁目","","31","9","-39604.8","-26786.2","35.642658","139.537549","1","1","0","0"
"東京都","調布市","多摩川五丁目","","33","9","-39636.1","-26818.1","35.642375","139.537198","1","1","0","0"
"東京都","調布市","多摩川五丁目","","32","9","-39652.1","-26786.4","35.642232","139.537547","1","1","0","0"
"東京都","調布市","多摩川五丁目","","10","9","-39500.1","-26722.1","35.643604","139.538253","1","1","0","0"
"東京都","調布市","多摩川五丁目","","18","9","-39529.5","-26739.4","35.643338","139.538063","1","0","0","0"
"東京都","調布市","多摩川五丁目","","19","9","-39541.8","-26726.0","35.643228","139.538212","1","1","0","0"
"東京都","調布市","多摩川五丁目","","25","9","-39508.5","-26881.5","35.643524","139.536493","1","1","0","0"
"東京都","調布市","多摩川五丁目","","15","9","-39467.6","-26852.4","35.643894","139.536813","1","0","0","0"
"東京都","調布市","多摩川五丁目","","3","9","-39342.7","-26696.0","35.645024","139.538536","1","1","0","0"
"東京都","調布市","多摩川六丁目","","4","9","-39495.8","-26517.1","35.643649","139.540516","1","1","0","0"
"東京都","調布市","多摩川六丁目","","1","9","-39380.3","-26559.5","35.644688","139.540045","1","1","0","0"
"東京都","調布市","多摩川六丁目","","3","9","-39436.8","-26646.6","35.644177","139.539085","1","1","0","0"
"東京都","調布市","多摩川六丁目","","2","9","-39461.0","-26594.0","35.643960","139.539667","1","1","0","0"
"東京都","調布市","多摩川七丁目","","19","9","-39730.0","-26654.0","35.641534","139.539013","1","0","0","0"
"東京都","調布市","多摩川七丁目","","23","9","-39766.1","-26424.7","35.641215","139.541546","1","0","0","0"
"東京都","調布市","多摩川七丁目","","23","9","-39781.2","-26454.6","35.641078","139.541216","1","0","0","0"
"東京都","調布市","多摩川七丁目","","23","9","-39780.9","-26304.2","35.641085","139.542876","1","0","0","0"
"東京都","調布市","多摩川七丁目","","26","9","-39869.2","-26348.3","35.640287","139.542393","0","0","0","0"
"東京都","調布市","多摩川七丁目","","25","9","-39832.7","-26440.4","35.640614","139.541374","1","0","0","0"
"東京都","調布市","小島町二丁目","","60","9","-38560.1","-26226.5","35.652090","139.543695","0","1","0","0"
"東京都","調布市","布田一丁目","","52","9","-38625.8","-26033.6","35.651503","139.545828","1","1","0","0"
"東京都","調布市","調布ケ丘一丁目","","2","9","-38145.2","-26272.5","35.655829","139.543173","1","1","0","0"
"東京都","調布市","調布ケ丘一丁目","","5","9","-37895.3","-26242.8","35.658082","139.543493","0","0","0","0"
"東京都","調布市","調布ケ丘一丁目","","1","9","-38046.1","-26283.7","35.656722","139.543046","1","1","0","0"
"東京都","調布市","調布ケ丘三丁目","","1","9","-37678.0","-26002.1","35.660047","139.546145","1","1","0","0"
"東京都","調布市","調布ケ丘一丁目","","14","9","-37718.1","-26052.4","35.659685","139.545590","1","0","0","0"
"東京都","調布市","調布ケ丘一丁目","","16","9","-37732.8","-26037.0","35.659552","139.545761","1","0","0","0"
"東京都","調布市","調布ケ丘四丁目","","11","9","-37558.5","-26192.8","35.661119","139.544035","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","12","9","-37600.8","-26179.8","35.660738","139.544180","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","6","9","-36127.3","-25962.2","35.674025","139.546536","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","9","9","-36076.3","-25946.8","35.674485","139.546704","1","0","0","0"
"東京都","調布市","深大寺北町一丁目","","8","9","-36058.4","-26008.0","35.674645","139.546027","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","20","9","-35974.5","-25987.9","35.675402","139.546247","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","19","9","-36013.5","-26000.2","35.675050","139.546112","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","18","9","-36010.7","-25932.3","35.675077","139.546861","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","19","9","-36028.9","-25963.3","35.674913","139.546520","1","0","0","0"
"東京都","調布市","深大寺北町五丁目","","23","9","-35566.5","-25740.9","35.679086","139.548962","0","1","0","0"
"東京都","調布市","深大寺北町五丁目","","31","9","-35530.6","-25672.5","35.679412","139.549716","1","1","0","0"
"東京都","調布市","深大寺北町五丁目","","21","9","-35608.5","-25706.1","35.678708","139.549348","1","0","0","0"
"東京都","調布市","深大寺北町五丁目","","20","9","-35637.8","-25665.1","35.678446","139.549802","1","1","0","0"
"東京都","調布市","深大寺北町五丁目","","7","9","-35739.4","-25615.3","35.677531","139.550355","1","1","0","0"
"東京都","調布市","深大寺北町五丁目","","5","9","-35677.1","-25742.1","35.678090","139.548952","1","1","0","0"
"東京都","調布市","深大寺北町五丁目","","6","9","-35709.1","-25681.1","35.677802","139.549627","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","24","9","-35727.9","-25802.2","35.677630","139.548290","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","26","9","-35751.4","-25686.0","35.677421","139.549575","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","25","9","-35759.1","-25771.0","35.677350","139.548636","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","28","9","-35790.4","-25703.1","35.677069","139.549387","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","29","9","-35805.0","-25674.5","35.676939","139.549703","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","19","9","-35812.0","-25793.9","35.676872","139.548384","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","27","9","-35775.3","-25732.7","35.677204","139.549059","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","18","9","-35828.8","-25764.1","35.676721","139.548715","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","17","9","-35839.3","-25745.4","35.676627","139.548921","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","16","9","-35850.3","-25722.9","35.676528","139.549170","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","30","9","-35827.0","-25631.6","35.676741","139.550178","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","14","9","-35900.2","-25631.5","35.676081","139.550181","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","15","9","-35879.4","-25667.9","35.676268","139.549779","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","6","9","-35952.6","-25657.7","35.675608","139.549893","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","5","9","-35918.1","-25717.4","35.675918","139.549233","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","4","9","-35885.7","-25774.0","35.676208","139.548607","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","23","9","-35954.0","-25906.4","35.675589","139.547146","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","3","9","-35864.4","-25816.0","35.676399","139.548141","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","34","9","-35932.9","-25842.4","35.675781","139.547852","1","0","0","0"
"東京都","調布市","深大寺北町一丁目","","24","9","-35980.8","-25852.7","35.675349","139.547741","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","25","9","-35994.5","-25793.4","35.675227","139.548396","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","33","9","-35937.9","-25791.0","35.675737","139.548421","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","32","9","-35956.1","-25737.3","35.675574","139.549014","1","1","0","0"
"東京都","調布市","深大寺北町二丁目","","38","9","-36081.8","-25597.0","35.674445","139.550568","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","29","9","-36066.7","-25660.2","35.674579","139.549870","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","27","9","-36044.4","-25721.3","35.674779","139.549194","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","12","9","-36104.9","-25694.4","35.674235","139.549493","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","13","9","-36090.8","-25746.6","35.674360","139.548916","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","5","9","-36144.4","-25829.2","35.673875","139.548005","1","0","0","0"
"東京都","調布市","深大寺北町一丁目","","11","9","-36132.9","-25783.3","35.673980","139.548512","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","14","9","-36074.0","-25792.0","35.674511","139.548414","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","10","9","-36108.9","-25857.8","35.674194","139.547688","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","15","9","-36060.0","-25824.6","35.674636","139.548053","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","26","9","-36004.7","-25755.8","35.675136","139.548811","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","28","9","-36019.6","-25714.3","35.675003","139.549271","1","1","0","0"
"東京都","調布市","深大寺北町一丁目","","31","9","-36000.4","-25695.1","35.675177","139.549482","1","0","0","0"
"東京都","調布市","深大寺北町一丁目","","30","9","-36027.3","-25639.4","35.674935","139.550099","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","8","9","-35998.0","-25594.4","35.675201","139.550594","1","1","0","0"
"東京都","調布市","深大寺北町三丁目","","7","9","-35962.3","-25620.0","35.675522","139.550310","1","1","0","0"
"東京都","調布市","多摩川七丁目","","38","9","-39854.9","-26119.5","35.640422","139.544918","1","0","0","0"
"東京都","調布市","染地一丁目","","8","9","-39761.0","-26005.0","35.641272","139.546179","1","0","0","0"
"東京都","調布市","染地一丁目","","7","9","-39745.7","-26074.7","35.641408","139.545410","1","1","0","0"
"東京都","調布市","染地一丁目","","6","9","-39704.5","-26127.7","35.641777","139.544823","1","1","0","0"
"東京都","調布市","多摩川六丁目","","33","9","-39686.1","-26245.0","35.641941","139.543528","1","0","0","0"
"東京都","調布市","多摩川六丁目","","32","9","-39650.7","-26216.6","35.642261","139.543840","1","1","0","0"
"東京都","調布市","多摩川六丁目","","31","9","-39623.0","-26297.8","35.642508","139.542942","1","1","0","0"
"東京都","調布市","多摩川七丁目","","40","9","-39701.6","-26365.8","35.641798","139.542193","1","0","0","0"
"東京都","調布市","多摩川六丁目","","34","9","-39652.7","-26344.2","35.642239","139.542431","1","1","0","0"
"東京都","調布市","多摩川六丁目","","35","9","-39647.3","-26360.1","35.642287","139.542255","1","0","0","0"
"東京都","調布市","染地一丁目","","3","9","-39674.0","-26053.9","35.642054","139.545637","1","0","0","0"
"東京都","調布市","染地一丁目","","5","9","-39606.4","-26161.9","35.642661","139.544443","1","1","0","0"
"東京都","調布市","多摩川六丁目","","18","9","-39579.7","-26229.5","35.642900","139.543695","1","1","0","0"
"東京都","調布市","多摩川六丁目","","17","9","-39594.6","-26190.4","35.642766","139.544127","1","1","0","0"
"東京都","調布市","多摩川六丁目","","16","9","-39548.2","-26187.7","35.643184","139.544156","1","1","0","0"
